"","date","age","gender","comorbidity","comorbidity.N_Y","edu.cat","edu","vaccination_intention","vaccin_campaign","vaccin_encouragement","risk_probability_self","risk_consequence_self","risk_self","risk_probability_other","risk_consequence_other","risk_other","worries_relatives","worries_health","motv_vaccin_ident_2","motv_vaccin_ident_3","motv_vaccin_ident_4","motv_vaccin_exter_1","motv_vaccin_exter_2","motv_vaccin_exter_3","motv_vaccin_distrust_1","motv_vaccin_distrust_4","motv_vaccin_distrust_5","motv_vaccin_effort_1","motv_vaccin_effort_2","motv_vaccin_effort_3","gender.M_F"
"4687","2020-12-07",54,"Female","No",0,"Bachelor technical",5,4,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,1,5,5,5,1,1,1,3,1,1,1,1,1,1
"4688","2020-12-07",69,"Female","No",0,"Master",7,5,3,4,2,4,2.16666666666667,4,4,3.5,3,2,5,5,5,2,4,2,2,1,2,2,2,2,1
"4689","2020-12-07",51,"Female","No",0,"Bachelor technical",5,5,3,5,2,4,2.16666666666667,4,4,3.5,4,4,4,5,4,2,2,2,4,2,4,1,1,1,1
"4690","2020-12-07",67,"Female","Yes",1,"Bachelor technical",5,5,5,5,1,5,1.66666666666667,3,4,2.83333333333333,3,3,5,5,5,3,5,3,3,1,2,1,1,1,1
"4691","2020-12-07",62,"Male","No",0,"Secundary superior",4,1,1,1,3,3,2.33333333333333,3,2,1.83333333333333,3,3,2,2,1,4,4,4,5,5,5,2,2,1,0
"4692","2020-12-07",63,"Female","No",0,"Secundary superior",4,3,3,3,3,4,2.83333333333333,4,4,3.5,3,5,3,3,3,4,4,3,5,4,5,2,3,3,1
"4693","2020-12-07",66,"Female","No",0,"Secundary superior",4,5,5,5,2,4,2.16666666666667,4,5,4.16666666666667,4,2,4,5,5,2,4,4,4,2,2,1,1,2,1
"4694","2020-12-07",25,"Male","No",0,"Bachelor university",6,2,1,3,3,1,1.33333333333333,3,1,1.33333333333333,4,3,1,2,1,4,3,4,1,2,2,1,1,2,0
"4695","2020-12-07",59,"Female","Yes",1,"Bachelor technical",5,3,2,3,2,4,2.16666666666667,4,4,3.5,3,3,3,3,3,2,2,2,4,3,2,2,2,2,1
"4696","2020-12-07",65,"Male","No",0,"Secundary superior",4,1,4,5,3,4,2.83333333333333,4,4,3.5,4,2,5,5,5,1,1,1,2,1,2,1,1,1,0
"4697","2020-12-07",67,"Female","Yes",1,"Secundary inferior",3,4,4,5,2,5,2.5,5,5,5,4,3,5,5,4,2,2,2,5,3,3,1,1,2,1
"4698","2020-12-07",59,"Female","No",0,"Secundary superior",4,4,4,4,3,4,2.83333333333333,4,5,4.16666666666667,5,4,5,5,5,1,4,2,4,1,1,1,1,1,1
"4699","2020-12-07",32,"Female","No",0,"Bachelor technical",5,1,1,3,2,4,2.16666666666667,4,4,3.5,4,4,1,2,1,3,1,1,5,5,5,2,2,1,1
"4700","2020-12-07",65,"Female","No",0,"Bachelor university",6,4,4,4,3,4,2.83333333333333,3,4,2.83333333333333,4,2,4,4,4,2,4,4,4,2,2,2,2,1,1
"4701","2020-12-07",63,"Female","Yes",1,"Secundary superior",4,1,1,3,2,5,2.5,5,5,5,4,4,1,1,3,1,1,1,5,5,5,2,3,3,1
"4702","2020-12-07",63,"Male","No",0,"Bachelor technical",5,5,2,4,2,5,2.5,4,4,3.5,4,1,5,5,5,2,2,2,1,2,1,1,1,1,0
"4703","2020-12-07",40,"Female","No",0,"Master",7,1,1,1,1,1,1,3,2,1.83333333333333,1,1,1,1,1,3,1,3,5,5,5,1,1,1,1
"4704","2020-12-07",69,"Female","Yes",1,"Master",7,4,5,5,3,4,2.83333333333333,4,4,3.5,4,3,5,5,5,1,3,4,2,1,2,2,1,1,1
"4705","2020-12-07",66,"Female","Yes",1,"Secundary superior",4,4,4,4,3,3,2.33333333333333,3,3,2.33333333333333,4,3,4,5,4,3,3,2,3,3,3,2,1,1,1
"4706","2020-12-07",65,"Male","Yes",1,"Secundary superior",4,5,5,5,4,4,3.5,4,5,4.16666666666667,4,4,5,5,5,1,1,1,1,2,2,1,1,1,0
"4707","2020-12-07",56,"Female","No",0,"Secundary superior",4,3,2,2,2,4,2.16666666666667,3,3,2.33333333333333,4,2,3,3,3,3,3,2,4,3,4,2,2,2,1
"4708","2020-12-07",65,"Female","No",0,"Secundary superior",4,5,4,5,3,4,2.83333333333333,5,4,4.16666666666667,5,4,5,5,5,1,1,1,2,1,2,1,1,1,1
"4709","2020-12-07",51,"Female","No",0,"Bachelor technical",5,3,2,2,3,3,2.33333333333333,4,4,3.5,4,4,3,3,3,3,2,2,4,2,5,2,2,2,1
"4710","2020-12-07",66,"Female","No",0,"Secundary superior",4,5,5,5,2,3,1.83333333333333,3,4,2.83333333333333,5,2,5,5,5,1,1,1,3,1,1,1,1,1,1
"4711","2020-12-07",52,"Female","No",0,"Bachelor technical",5,5,3,4,2,3,1.83333333333333,3,4,2.83333333333333,2,2,4,4,4,2,4,3,3,2,2,1,1,2,1
"4712","2020-12-07",52,"Female","No",0,"Secundary superior",4,5,3,5,2,4,2.16666666666667,3,4,2.83333333333333,3,1,5,5,5,2,2,1,2,1,1,1,1,1,1
"4713","2020-12-07",53,"Female","No",0,"Secundary superior",4,2,2,2,3,3,2.33333333333333,3,2,1.83333333333333,3,2,2,2,1,4,3,3,4,4,4,2,2,2,1
"4714","2020-12-07",50,"Female","No",0,"Bachelor technical",5,2,1,1,3,3,2.33333333333333,3,3,2.33333333333333,3,2,1,1,1,4,4,4,5,4,5,2,2,1,1
"4715","2020-12-07",68,"Female","No",0,"Secundary superior",4,4,4,4,3,4,2.83333333333333,4,4,3.5,4,4,4,5,4,1,3,1,4,3,4,1,1,1,1
"4716","2020-12-07",42,"Female","No",0,"Bachelor technical",5,1,1,1,2,2,1.5,3,3,2.33333333333333,4,2,1,1,2,4,2,4,5,4,5,2,2,1,1
"4717","2020-12-07",49,"Male","No",0,"Bachelor technical",5,1,1,2,2,3,1.83333333333333,4,4,3.5,3,4,2,2,3,4,4,2,5,4,4,3,2,2,0
"4718","2020-12-07",56,"Female","Yes",1,"Secundary superior",4,4,4,5,3,3,2.33333333333333,4,4,3.5,3,1,5,5,5,1,1,4,3,2,2,1,1,1,1
"4719","2020-12-07",52,"Female","No",0,"Secundary superior",4,5,5,5,2,3,1.83333333333333,3,4,2.83333333333333,2,2,4,4,4,2,2,2,4,2,2,1,1,1,1
"4720","2020-12-07",60,"Female","No",0,"Master",7,5,5,5,4,4,3.5,4,4,3.5,4,4,5,5,5,1,5,3,1,1,2,1,1,1,1
"4721","2020-12-07",54,"Female","No",0,"Master",7,1,3,3,2,2,1.5,4,3,2.83333333333333,2,1,1,2,3,5,5,5,5,3,5,1,1,1,1
"4722","2020-12-07",63,"Female","Yes",1,"Master",7,4,3,4,2,4,2.16666666666667,3,3,2.33333333333333,2,1,4,4,4,3,4,3,4,3,4,2,1,1,1
"4723","2020-12-07",54,"Female","No",0,"Master",7,5,5,5,4,5,4.16666666666667,4,5,4.16666666666667,5,3,5,5,5,1,2,4,3,1,1,1,1,1,1
"4724","2020-12-07",58,"Female","Yes",1,"Secundary superior",4,4,2,4,2,2,1.5,3,4,2.83333333333333,2,2,4,4,3,2,2,2,2,2,2,2,3,2,1
"4725","2020-12-07",55,"Female","No",0,"Bachelor technical",5,3,2,4,2,2,1.5,3,4,2.83333333333333,2,2,3,3,3,1,3,1,3,2,2,1,1,1,1
"4726","2020-12-07",39,"Female","No",0,"Secundary superior",4,1,1,1,1,1,1,1,1,1,3,4,1,1,1,5,5,5,5,5,5,5,5,1,1
"4727","2020-12-07",39,"Female","No",0,"Secundary superior",4,1,1,1,3,2,1.83333333333333,3,3,2.33333333333333,2,4,1,1,1,5,5,5,4,5,5,2,1,2,1
"4728","2020-12-08",35,"Female","No",0,"Master",7,2,2,3,2,2,1.5,2,3,1.83333333333333,2,3,3,3,3,4,4,4,4,3,4,2,2,2,1
"4729","2020-12-07",57,"Male","No",0,"Secundary superior",4,5,3,4,3,3,2.33333333333333,4,5,4.16666666666667,2,2,5,5,5,2,5,3,2,1,1,1,1,1,0
"4730","2020-12-07",68,"Male","No",0,"Master",7,1,1,1,3,3,2.33333333333333,3,3,2.33333333333333,3,3,1,1,2,5,1,2,5,5,5,4,3,2,0
"4731","2020-12-07",70,"Female","No",0,"Bachelor technical",5,4,2,3,3,3,2.33333333333333,3,4,2.83333333333333,3,3,4,5,5,1,3,2,3,2,2,1,1,1,1
"4732","2020-12-07",62,"Female","Yes",1,"Secundary superior",4,4,3,4,3,4,2.83333333333333,4,4,3.5,4,2,3,4,4,3,4,2,4,2,4,1,1,2,1
"4733","2020-12-07",38,"Female","No",0,"Master",7,3,1,3,4,2,2.16666666666667,4,3,2.83333333333333,4,2,3,3,3,4,4,2,3,4,2,1,2,1,1
"4734","2020-12-07",53,"Female","No",0,"Bachelor university",6,5,4,4,3,3,2.33333333333333,4,4,3.5,5,2,5,5,3,1,5,3,5,2,3,1,1,1,1
"4735","2020-12-07",41,"Male","No",0,"Secundary superior",4,3,1,3,1,1,1,1,1,1,1,1,2,3,1,3,4,3,4,4,2,3,3,1,0
"4736","2020-12-07",79,"Female","Yes",1,"Secundary inferior",3,4,3,3,4,5,4.16666666666667,3,3,2.33333333333333,4,5,3,4,4,3,4,4,4,3,4,2,2,3,1
"4737","2020-12-07",48,"Female","No",0,"Master",7,5,5,5,3,2,1.83333333333333,3,4,2.83333333333333,4,3,5,5,5,1,2,3,1,1,1,1,1,1,1
"4738","2020-12-07",60,"Female","No",0,"Bachelor technical",5,3,2,3,3,4,2.83333333333333,3,4,2.83333333333333,2,2,3,4,4,3,3,4,4,3,4,2,2,2,1
"4739","2020-12-07",67,"Female","No",0,"Bachelor technical",5,4,4,5,2,4,2.16666666666667,4,4,3.5,3,2,5,5,5,1,1,1,3,3,3,1,1,1,1
"4740","2020-12-07",36,"Female","No",0,"Bachelor technical",5,1,2,3,4,3,2.83333333333333,4,3,2.83333333333333,4,4,2,3,2,4,4,4,5,4,4,2,2,2,1
"4741","2020-12-07",42,"Male","No",0,"Bachelor university",6,1,1,1,2,2,1.5,2,2,1.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
"4742","2020-12-07",65,"Male","No",0,"Secundary superior",4,5,3,5,2,4,2.16666666666667,4,4,3.5,5,3,5,5,3,1,4,2,2,1,2,1,1,1,0
"4743","2020-12-07",68,"Female","No",0,"Secundary superior",4,4,4,3,3,4,2.83333333333333,4,4,3.5,3,3,5,5,5,3,4,3,3,2,3,2,1,2,1
"4744","2020-12-07",57,"Female","No",0,"Master",7,2,3,3,2,3,1.83333333333333,2,2,1.5,3,2,3,4,4,4,3,4,4,4,4,2,2,2,1
"4745","2020-12-07",66,"Female","No",0,"Master",7,5,5,5,3,5,3.33333333333333,4,5,4.16666666666667,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1
"4746","2020-12-07",41,"Female","No",0,"Bachelor technical",5,4,2,4,1,3,1.33333333333333,3,3,2.33333333333333,4,4,3,4,4,2,2,2,4,3,2,2,1,2,1
"4747","2020-12-07",70,"Female","Yes",1,"Secundary inferior",3,5,5,5,2,5,2.5,4,5,4.16666666666667,5,3,5,5,5,2,5,2,3,1,1,1,1,1,1
"4748","2020-12-07",62,"Female","No",0,"Bachelor technical",5,4,4,5,3,3,2.33333333333333,3,4,2.83333333333333,3,2,5,5,5,2,5,2,2,2,2,1,2,2,1
"4749","2020-12-07",45,"Female","No",0,"Secundary superior",4,5,2,4,3,4,2.83333333333333,4,4,3.5,5,2,5,5,5,2,5,2,4,2,2,1,1,2,1
"4750","2020-12-07",55,"Female","Yes",1,"Bachelor technical",5,4,3,4,3,5,3.33333333333333,4,5,4.16666666666667,4,5,5,5,5,1,2,1,4,3,4,2,2,2,1
"4751","2020-12-07",61,"Female","Yes",1,"Bachelor technical",5,4,2,4,3,3,2.33333333333333,3,3,2.33333333333333,3,3,4,4,4,4,4,3,4,3,2,2,2,2,1
"4752","2020-12-07",46,"Female","Yes",1,"Bachelor technical",5,2,3,3,2,3,1.83333333333333,3,3,2.33333333333333,4,2,2,3,3,4,3,3,4,3,3,1,1,1,1
"4753","2020-12-07",40,"Female","No",0,"Secundary superior",4,4,3,4,3,3,2.33333333333333,3,4,2.83333333333333,2,1,4,4,4,3,3,3,4,3,3,2,2,2,1
"4754","2020-12-07",41,"Female","No",0,"Master",7,5,4,5,3,3,2.33333333333333,3,4,2.83333333333333,3,2,5,5,5,1,1,3,3,2,3,1,1,1,1
"4755","2020-12-07",41,"Female","No",0,"Bachelor technical",5,4,3,4,3,3,2.33333333333333,4,4,3.5,4,3,4,4,4,2,2,3,4,2,2,2,2,2,1
"4756","2020-12-07",65,"Female","No",0,"Master",7,4,3,4,3,5,3.33333333333333,3,4,2.83333333333333,4,4,3,5,2,3,5,2,3,3,2,2,2,2,1
"4757","2020-12-07",52,"Female","No",0,"Bachelor technical",5,4,3,3,4,3,2.83333333333333,4,3,2.83333333333333,3,3,3,4,3,3,2,3,4,3,3,3,3,3,1
"4758","2020-12-07",38,"Female","No",0,"Master",7,3,2,3,2,3,1.83333333333333,4,4,3.5,2,2,3,4,3,2,2,2,4,3,4,1,2,2,1
"4759","2020-12-07",27,"Female","No",0,"Master",7,4,4,4,3,2,1.83333333333333,3,3,2.33333333333333,4,2,4,5,5,1,2,2,4,2,3,1,1,1,1
"4760","2020-12-07",40,"Male","No",0,"Master",7,4,4,3,3,1,1.33333333333333,3,2,1.83333333333333,2,2,2,2,2,4,4,4,4,4,4,3,3,2,0
"4761","2020-12-07",63,"Female","No",0,"Master",7,5,3,4,2,4,2.16666666666667,4,4,3.5,4,3,5,5,5,1,2,3,2,1,2,1,1,1,1
"4762","2020-12-07",63,"Female","Yes",1,"Bachelor technical",5,5,3,4,3,5,3.33333333333333,4,4,3.5,4,5,5,5,3,3,3,4,4,2,3,3,2,1,1
"4763","2020-12-07",42,"Female","No",0,"Bachelor technical",5,4,4,5,2,5,2.5,4,5,4.16666666666667,3,3,5,5,5,3,3,3,3,2,2,1,1,3,1
"4764","2020-12-07",57,"Female","No",0,"Bachelor technical",5,2,2,3,3,4,2.83333333333333,4,4,3.5,5,2,2,3,4,3,4,2,5,3,2,2,2,2,1
"4765","2020-12-07",42,"Female","No",0,"Bachelor technical",5,4,4,4,4,2,2.16666666666667,4,3,2.83333333333333,4,2,5,5,5,1,1,1,1,1,1,1,1,1,1
"4766","2020-12-07",63,"Female","No",0,"Bachelor technical",5,4,3,4,3,3,2.33333333333333,3,3,2.33333333333333,4,2,4,4,4,2,2,2,3,3,3,3,2,2,1
"4767","2020-12-07",34,"Female","No",0,"Master",7,5,4,5,1,3,1.33333333333333,4,4,3.5,5,3,5,5,5,4,4,1,3,3,2,1,1,1,1
"4768","2020-12-07",48,"Female","No",0,"Master",7,5,4,5,2,3,1.83333333333333,3,4,2.83333333333333,3,4,5,5,5,4,4,2,3,2,2,1,1,2,1
"4769","2020-12-07",35,"Male","Yes",1,"Master",7,3,2,2,1,1,1,3,3,2.33333333333333,1,2,2,2,2,5,4,4,4,4,5,3,2,2,0
"4770","2020-12-07",48,"Female","Yes",1,"Master",7,3,4,4,3,3,2.33333333333333,4,4,3.5,4,4,4,4,1,2,2,3,4,3,4,1,2,2,1
"4771","2020-12-07",49,"Male","Yes",1,"Secundary superior",4,4,1,4,5,4,4.16666666666667,5,5,5,5,4,5,5,4,5,5,4,5,4,4,2,2,1,0
"4772","2020-12-07",33,"Male","No",0,"Master",7,5,5,5,3,1,1.33333333333333,3,2,1.83333333333333,1,1,5,5,5,1,1,2,1,1,1,2,1,1,0
"4773","2020-12-07",66,"Female","No",0,"Bachelor technical",5,4,3,3,3,4,2.83333333333333,4,4,3.5,3,3,4,4,5,1,2,1,3,2,2,2,2,2,1
"4774","2020-12-07",43,"Female","No",0,"Bachelor technical",5,5,5,5,3,3,2.33333333333333,4,4,3.5,4,3,5,5,5,1,1,1,2,1,1,1,1,1,1
"4775","2020-12-07",51,"Female","Yes",1,"Master",7,1,1,1,2,3,1.83333333333333,2,2,1.5,2,2,1,2,3,5,1,3,4,4,5,1,1,1,1
"4776","2020-12-07",52,"Female","Yes",1,"Bachelor technical",5,1,1,1,2,2,1.5,2,2,1.5,2,1,1,1,1,4,4,4,2,5,4,2,2,2,1
"4777","2020-12-07",54,"Female","Yes",1,"Secundary superior",4,4,5,5,3,3,2.33333333333333,4,4,3.5,3,3,5,5,5,1,5,2,3,2,3,3,1,2,1
"4778","2020-12-08",41,"Male","No",0,"Master",7,5,4,4,2,3,1.83333333333333,3,3,2.33333333333333,3,2,5,5,4,1,2,3,2,1,1,2,2,1,0
"4779","2020-12-07",60,"Female","Yes",1,"Secundary superior",4,4,3,4,3,5,3.33333333333333,4,4,3.5,4,4,5,4,4,4,4,4,5,3,4,1,1,1,1
"4780","2020-12-08",46,"Male","No",0,"Bachelor technical",5,2,1,1,2,2,1.5,3,3,2.33333333333333,4,2,1,1,1,4,1,3,4,4,5,1,1,1,0
"4781","2020-12-07",34,"Female","No",0,"Secundary superior",4,1,1,1,2,2,1.5,2,2,1.5,1,1,1,1,1,5,5,1,4,5,5,1,2,1,1
"4782","2020-12-07",74,"Female","Yes",1,"Bachelor technical",5,4,2,3,3,4,2.83333333333333,3,3,2.33333333333333,3,3,3,3,4,1,4,2,4,3,3,3,3,3,1
"4783","2020-12-07",56,"Male","No",0,"Bachelor technical",5,5,3,4,2,3,1.83333333333333,3,3,2.33333333333333,5,2,5,5,5,1,1,1,3,2,2,1,1,2,0
"4784","2020-12-07",65,"Female","No",0,"Bachelor technical",5,5,3,4,1,3,1.33333333333333,4,5,4.16666666666667,5,2,5,5,5,1,1,1,3,2,2,1,1,1,1
"4785","2020-12-07",41,"Female","Yes",1,"Bachelor technical",5,1,1,1,3,1,1.33333333333333,3,1,1.33333333333333,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1
"4786","2020-12-07",45,"Female","No",0,"Master",7,5,5,5,3,3,2.33333333333333,4,4,3.5,4,4,5,5,5,2,1,4,4,1,3,1,1,1,1
"4787","2020-12-07",71,"Female","Yes",1,"Secundary superior",4,4,3,3,3,5,3.33333333333333,3,4,2.83333333333333,3,4,4,4,2,2,2,2,4,3,2,2,2,2,1
"4788","2020-12-07",58,"Female","Yes",1,"Bachelor technical",5,1,1,1,1,3,1.33333333333333,1,3,1.33333333333333,3,3,1,1,1,4,1,4,5,5,5,1,3,1,1
"4789","2020-12-07",54,"Female","No",0,"Secundary superior",4,3,2,3,4,5,4.16666666666667,5,5,5,4,5,3,3,3,2,3,2,4,3,4,2,2,2,1
"4790","2020-12-07",41,"Male","No",0,"Secundary superior",4,2,2,2,3,4,2.83333333333333,4,4,3.5,5,3,1,3,1,3,1,3,5,5,5,1,1,1,0
"4791","2020-12-07",55,"Female","No",0,"Secundary superior",4,5,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,1,5,4,5,1,3,2,2,1,3,2,1,2,1
"4792","2020-12-07",64,"Female","Yes",1,"Secundary superior",4,5,5,5,2,5,2.5,4,4,3.5,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1
"4793","2020-12-07",48,"Female","No",0,"Secundary superior",4,3,2,3,3,3,2.33333333333333,3,4,2.83333333333333,4,3,3,2,1,2,3,2,5,4,5,2,2,2,1
"4794","2020-12-07",41,"Female","No",0,"Master",7,4,4,4,3,3,2.33333333333333,4,4,3.5,4,3,5,5,4,2,2,2,4,3,3,1,1,1,1
"4795","2020-12-07",64,"Female","Yes",1,"Secundary inferior",3,4,4,4,3,3,2.33333333333333,3,4,2.83333333333333,2,2,4,4,3,3,3,1,3,3,2,2,2,2,1
"4796","2020-12-07",53,"Female","Yes",1,"Master",7,3,2,3,3,4,2.83333333333333,3,4,2.83333333333333,4,2,3,3,4,2,2,1,4,4,4,2,2,2,1
"4797","2020-12-07",64,"Female","No",0,"Master",7,4,3,5,2,4,2.16666666666667,4,4,3.5,2,2,4,4,3,3,4,3,4,2,2,1,1,2,1
"4798","2020-12-07",54,"Female","No",0,"Bachelor technical",5,3,3,3,3,4,2.83333333333333,3,3,2.33333333333333,2,5,3,4,4,4,2,2,5,3,4,2,2,1,1
"4799","2020-12-08",56,"Male","Yes",1,"Bachelor technical",5,5,3,4,3,4,2.83333333333333,5,4,4.16666666666667,3,4,4,4,4,2,4,2,3,2,2,2,1,3,0
"4800","2020-12-07",58,"Female","No",0,"Secundary superior",4,5,5,5,3,3,2.33333333333333,4,4,3.5,2,2,5,5,5,2,5,1,3,1,1,1,1,1,1
"4801","2020-12-07",60,"Female","Yes",1,"Secundary inferior",3,4,4,4,4,4,3.5,4,4,3.5,4,5,4,4,4,2,2,2,3,2,3,2,2,2,1
"4802","2020-12-07",46,"Female","No",0,"Bachelor technical",5,1,2,2,3,2,1.83333333333333,4,3,2.83333333333333,2,3,2,2,3,4,1,3,5,4,5,3,4,1,1
"4803","2020-12-07",45,"Female","Yes",1,"Master",7,2,3,3,3,3,2.33333333333333,4,4,3.5,2,3,4,4,4,2,2,2,3,2,2,1,1,1,1
"4804","2020-12-07",39,"Female","No",0,"Master",7,3,3,3,2,2,1.5,3,3,2.33333333333333,3,2,4,4,4,3,3,3,3,3,4,2,2,2,1
"4805","2020-12-07",50,"Female","No",0,"Bachelor technical",5,2,3,4,4,4,3.5,4,4,3.5,4,4,5,5,5,3,5,3,4,2,2,2,1,2,1
"4806","2020-12-07",55,"Female","No",0,"Bachelor technical",5,5,3,3,4,4,3.5,4,3,2.83333333333333,5,3,5,4,5,2,2,3,3,3,3,2,1,2,1
"4807","2020-12-07",35,"Female","No",0,"Bachelor technical",5,4,2,3,3,2,1.83333333333333,3,3,2.33333333333333,2,3,4,4,4,1,2,2,2,2,2,2,2,1,1
"4808","2020-12-07",54,"Female","Yes",1,"Bachelor technical",5,4,4,4,2,3,1.83333333333333,4,3,2.83333333333333,3,2,4,4,4,1,1,1,2,2,2,1,2,1,1
"4809","2020-12-07",54,"Male","No",0,"Secundary superior",4,4,2,3,3,2,1.83333333333333,3,3,2.33333333333333,4,2,3,4,3,4,3,3,3,3,3,2,2,2,0
"4810","2020-12-07",59,"Female","No",0,"Secundary superior",4,1,1,1,2,2,1.5,2,2,1.5,3,2,1,1,1,4,4,3,5,5,5,5,4,4,1
"4811","2020-12-07",60,"Female","Yes",1,"Bachelor technical",5,3,1,3,3,4,2.83333333333333,4,4,3.5,4,4,4,4,4,2,2,2,5,3,3,2,2,2,1
"4812","2020-12-07",62,"Female","No",0,"Bachelor technical",5,5,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,4,5,5,5,1,1,3,2,1,2,2,2,2,1
"4813","2020-12-07",63,"Female","No",0,"Secundary superior",4,3,3,2,3,5,3.33333333333333,4,4,3.5,3,4,3,3,3,3,3,3,4,3,3,3,2,3,1
"4814","2020-12-07",38,"Female","No",0,"Master",7,2,2,3,3,3,2.33333333333333,4,3,2.83333333333333,3,4,4,3,4,4,4,4,4,4,5,2,2,1,1
"4815","2020-12-07",53,"Female","Yes",1,"Bachelor technical",5,3,2,4,2,4,2.16666666666667,3,3,2.33333333333333,2,2,4,4,3,3,3,2,3,2,2,2,2,2,1
"4816","2020-12-07",65,"Female","No",0,"Bachelor technical",5,3,5,5,3,3,2.33333333333333,4,5,4.16666666666667,3,2,4,4,3,1,1,1,3,1,3,1,1,2,1
"4817","2020-12-07",40,"Female","No",0,"Bachelor technical",5,5,4,5,1,1,1,2,2,1.5,2,4,4,4,3,2,2,1,4,2,1,2,2,1,1
"4818","2020-12-07",59,"Female","Yes",1,"Secundary superior",4,3,3,4,2,4,2.16666666666667,4,4,3.5,4,3,3,3,3,2,3,2,4,4,4,2,3,2,1
"4819","2020-12-07",42,"Female","No",0,"Bachelor technical",5,2,1,1,3,2,1.83333333333333,4,3,2.83333333333333,3,3,2,3,2,3,3,2,5,5,4,1,1,1,1
"4820","2020-12-07",57,"Female","No",0,"Secundary superior",4,3,3,3,3,3,2.33333333333333,3,4,2.83333333333333,3,3,2,2,3,4,2,3,4,3,4,3,3,3,1
"4821","2020-12-07",24,"Female","No",0,"Bachelor technical",5,3,3,4,2,3,1.83333333333333,4,4,3.5,4,2,3,4,3,1,2,3,4,3,2,2,2,2,1
"4822","2020-12-07",37,"Female","Yes",1,"Bachelor technical",5,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,4,4,2,2,2,1
"4823","2020-12-07",25,"Female","No",0,"Master",7,4,3,4,2,3,1.83333333333333,2,3,1.83333333333333,1,1,4,5,5,1,2,1,1,1,1,1,1,1,1
"4824","2020-12-07",52,"Female","No",0,"Bachelor technical",5,4,2,3,3,3,2.33333333333333,4,5,4.16666666666667,5,1,5,4,3,1,4,2,3,2,3,2,2,2,1
"4825","2020-12-07",59,"Female","No",0,"Secundary superior",4,1,2,3,3,2,1.83333333333333,3,3,2.33333333333333,2,3,2,2,2,3,3,3,4,4,4,3,2,2,1
"4826","2020-12-07",56,"Female","Yes",1,"Secundary superior",4,3,3,4,3,4,2.83333333333333,4,4,3.5,4,4,4,4,4,3,3,2,4,3,4,2,3,3,1
"4827","2020-12-07",35,"Female","No",0,"Bachelor technical",5,5,4,4,3,3,2.33333333333333,3,4,2.83333333333333,4,3,5,5,5,1,3,3,2,2,2,1,1,1,1
"4828","2020-12-07",38,"Female","No",0,"Secundary superior",4,3,1,3,3,2,1.83333333333333,3,3,2.33333333333333,2,2,1,3,3,5,5,4,5,4,4,2,2,2,1
"4829","2020-12-07",32,"Female","No",0,"Master",7,4,2,3,2,3,1.83333333333333,3,3,2.33333333333333,2,1,4,4,4,4,3,3,4,3,3,1,1,1,1
"4830","2020-12-07",44,"Female","No",0,"Bachelor technical",5,3,1,4,3,4,2.83333333333333,3,4,2.83333333333333,5,5,3,3,2,4,4,4,5,4,4,2,2,2,1
"4831","2020-12-07",58,"Male","No",0,"Secundary superior",4,5,4,5,3,4,2.83333333333333,5,4,4.16666666666667,4,1,5,5,5,1,5,5,2,1,1,1,1,1,0
"4832","2020-12-07",42,"Female","No",0,"Master",7,4,2,4,2,4,2.16666666666667,3,3,2.33333333333333,4,4,5,5,5,1,1,1,2,2,2,1,2,1,1
"4833","2020-12-07",52,"Female","Yes",1,"Secundary inferior",3,1,1,1,1,3,1.33333333333333,3,3,2.33333333333333,2,2,2,2,2,4,2,4,4,4,4,4,4,3,1
"4834","2020-12-07",53,"Female","No",0,"Secundary inferior",3,2,3,3,2,3,1.83333333333333,4,4,3.5,3,2,3,3,3,3,4,3,4,4,4,3,3,3,1
"4835","2020-12-07",59,"Female","No",0,"Secundary superior",4,3,1,1,3,3,2.33333333333333,3,3,2.33333333333333,4,3,3,3,2,5,5,5,5,5,5,3,2,3,1
"4836","2020-12-07",69,"Female","No",0,"Secundary superior",4,3,2,3,2,4,2.16666666666667,3,4,2.83333333333333,2,2,3,3,3,2,3,2,4,3,3,2,2,2,1
"4837","2020-12-07",38,"Female","No",0,"Master",7,4,3,4,3,3,2.33333333333333,4,4,3.5,3,3,4,4,4,2,2,1,4,4,2,1,1,2,1
"4838","2020-12-07",42,"Female","No",0,"Secundary superior",4,1,1,2,3,3,2.33333333333333,3,3,2.33333333333333,4,5,2,3,2,3,2,3,5,5,5,2,2,2,1
"4839","2020-12-07",67,"Male","No",0,"Secundary inferior",3,1,3,5,1,3,1.33333333333333,2,2,1.5,3,2,2,1,2,5,1,4,5,5,5,3,3,3,0
"4840","2020-12-07",67,"Female","Yes",1,"Secundary superior",4,3,2,3,3,4,2.83333333333333,4,4,3.5,4,4,2,2,2,4,1,4,4,4,4,3,3,2,1
